Country,year,Gross.Debt,GDP.capita.PPP,Reer.YoY,Overshoot,Developed,Center.Target,CPI,Revenue,deviation,DebtRev,Overshoot_y,GDP.Gap
Chile,2013,12.731822315936,22439.278355966704,-0.01510070851359857,0.0,0,3.0,3.1,22.586582120543,0.10000000000000009,2.8756835028305043,0.0,1.7670807824384276
Chile,2014,14.956439563092,22786.65560240428,-0.09347345013170805,1.0,0,3.0,4.7,22.26200873758,1.7000000000000002,3.329603882366413,1.0,0.20771163965506037
Chile,2015,17.274423050591,22688.010028122826,-0.009750277613546743,1.0,0,3.0,4.4,22.806392536274,1.4000000000000004,3.939672729294381,1.0,0.23893641223075401
Chile,2016,21.009319726727,22700.92424642005,0.017888768961971335,0.0,0,3.0,2.7,22.607920615273,-0.2999999999999998,4.74977032562733,0.0,-1.3384213646933116
Chile,2017,23.595728220301,23723.80506882665,0.033819989954461116,0.0,0,3.0,2.3,22.810690627399,-0.7000000000000002,5.382348565614742,0.0,-0.5285583553199542
Chile,2018,25.55526787827,24763.002187919832,0.014229351984927252,0.0,0,3.0,2.1,23.893965316008,-0.8999999999999999,6.1061668432467675,0.0,1.028742424106122
Chile,2019,27.904892797906,,-0.04795242943814049,0.0,0,3.0,3.0,23.200571891731,0.0,6.474094714888647,0.0,-0.4985372758932125
Colombia,2000,37.987659186665,6658.519685112979,,,0,10.0,8.5,23.642232377138,-1.5,8.981130659546551,,1.171381855927698
Colombia,2001,41.095241007715,6811.153425786606,-0.0312504546849941,,0,8.0,7.5,24.798005206094,-0.5,10.190800004550043,,-0.21645210693350414
Colombia,2002,47.545429353445,6984.6687163734105,-0.0025011886604840994,,0,6.0,6.8,24.621741411926,0.7999999999999998,11.706512668595188,,-0.6569383916252325
Colombia,2003,45.03961474798,7284.694636390312,-0.12362262562795279,1.0,0,5.5,6.4,25.3118461392,0.9000000000000004,11.40035798669713,1.0,-0.6364678743881634
Colombia,2004,41.482142172169,7768.88472571733,0.09061718755605441,0.0,0,5.5,5.5,25.32033998114,0.0,10.503419429453043,0.0,-0.5961754359024173
Colombia,2005,38.532495443299,8275.462766744356,0.12762091198122283,0.0,0,5.0,4.8,25.868559962026,-0.20000000000000018,9.967801688614738,0.0,-0.6507913675721271
Colombia,2006,35.969176144445,8987.327600861783,-0.021180650467889417,0.0,0,4.5,4.5,27.448512670328,0.0,9.873003871420583,0.0,0.8394023499360745
Colombia,2007,32.663251224846,9739.814770442275,0.11216947662457133,1.0,0,4.0,5.7,27.342456233079,1.7000000000000002,8.930935170454159,1.0,2.3223487510416927
Colombia,2008,32.382351119247,10132.786932140305,0.03269015586289559,1.0,0,4.0,7.6,28.470550742188,3.5999999999999996,9.2194337069187,1.0,0.14245914764197776
Colombia,2009,35.386764233322,10218.790950733674,-0.051420856192453734,0.0,0,5.0,1.9,28.240169675256,-3.1,9.993282262072935,0.0,-2.022255975245705
Colombia,2010,36.497039775456,10674.565882135239,0.10604466570669957,0.0,0,3.0,3.1,27.047452429905,0.10000000000000009,9.87151947158997,0.0,-1.46481251621313
Colombia,2011,35.783448826201,11587.042744589733,0.0013114726727700976,0.0,0,3.0,3.7,28.240387873111,0.7000000000000002,10.105384742895348,0.0,0.40434915539288196
Colombia,2012,33.966577733391,14359.724742380975,0.05201889568850682,0.0,0,3.0,2.4,29.247380991593,-0.6000000000000001,9.93433439949046,0.0,-0.540545128058045
Colombia,2013,37.592258351391,14999.458875229215,-0.038386016016029534,0.0,0,3.0,2.0,28.977618802016,-1.0,10.893341324135108,0.0,1.1198611016062214
Colombia,2014,43.318893750054,14100.718506213281,-0.053459517214437646,0.0,0,3.0,3.7,29.517165544966,0.7000000000000002,12.786509580451371,0.0,1.246555618716131
Colombia,2015,50.419035390797,13896.220383718965,-0.19048089167123194,1.0,0,3.0,6.8,27.757127825676,3.8,13.994876101896345,1.0,0.8721632684944529
Colombia,2016,49.79625917077,13952.136150674729,-0.046766689460274846,1.0,0,3.0,5.8,27.719668486621,2.8,13.80335796087605,1.0,-0.044852439816969986
