survey,imposed,voluntary,want_share_fb,want_share_facts,see_facts,age,age_sqrd,male_raw,male,educ,income,religion_q8,q13,q14,q15,neg_image_ue,vote_2nd,second_mlp,share_interest,share_reciprocity,share_image,share_influence,gave_charity,gave_homeless,donated_blood,worked_charity,altruism,reciprocity,image
3,0,1,0,0,0,34,1156,2,0,5,1,1,1,111.0,3,3,7,0,5.0,5.0,5.0,5.0,1,1,1,1,1.0,1,1
3,0,1,1,0,0,33,1089,1,1,3,1,1,1,2.0,2,3,7,0,5.0,2.0,5.0,5.0,1,1,1,1,1.0,5,5
3,0,1,0,0,0,56,3136,2,0,4,2,1,1,20.0,2,1,8,0,3.0,1.0,1.0,1.0,1,0,0,1,0.5,1,1
3,0,1,0,0,0,71,5041,2,0,7,1,1,2,25.0,3,5,1,0,2.0,1.0,1.0,1.0,0,1,1,0,0.5,2,2
3,0,1,0,0,1,69,4761,2,0,7,1,1,1,10.0,2,1,1,0,4.0,2.0,5.0,4.0,1,1,1,0,0.75,5,4
3,0,1,0,0,1,25,625,1,1,3,1,1,2,105.0,2,1,7,0,5.0,5.0,5.0,5.0,1,1,1,0,0.75,5,5
3,0,1,0,0,0,32,1024,2,0,5,1,1,1,274.0,3,1,7,0,4.0,2.0,2.0,4.0,1,1,1,0,0.75,5,5
3,0,1,0,0,0,22,484,2,0,6,1,1,1,250.0,2,1,7,0,3.0,1.0,2.0,2.0,0,1,1,0,0.5,5,3
3,0,1,0,0,0,67,4489,2,0,3,1,2,2,250.0,2,1,7,0,3.0,2.0,1.0,3.0,0,1,0,0,0.25,5,5
3,0,1,0,0,0,41,1681,2,0,9,1,1,1,100.0,3,1,7,0,4.0,3.0,3.0,3.0,0,1,0,1,0.5,5,3
3,0,1,0,0,0,56,3136,2,0,4,1,1,1,25.0,3,2,1,0,5.0,5.0,3.0,5.0,0,1,0,0,0.25,5,5
3,0,1,0,0,0,48,2304,2,0,5,1,1,1,250.0,2,8,1,0,4.0,2.0,3.0,2.0,1,1,1,1,1.0,3,3
3,0,1,0,0,0,29,841,2,0,1,2,1,1,150.0,3,1,1,0,5.0,5.0,2.0,5.0,1,1,1,1,1.0,5,5
3,0,1,0,0,1,54,2916,2,0,4,1,1,1,50.0,2,8,7,0,4.0,2.0,2.0,4.0,1,1,1,1,1.0,4,4
3,0,1,0,0,0,47,2209,2,0,5,1,1,1,124.0,3,1,7,0,2.0,1.0,3.0,3.0,1,0,1,0,0.5,5,5
3,0,1,0,0,0,20,400,2,0,7,1,1,1,,2,1,7,0,1.0,1.0,4.0,1.0,0,1,1,0,0.5,5,5
3,0,1,0,0,0,26,676,1,1,4,1,1,1,40.0,2,3,3,0,3.0,3.0,2.0,3.0,0,0,1,1,0.5,5,5
3,0,1,0,0,1,49,2401,2,0,3,1,1,1,50.0,2,1,7,0,2.0,1.0,2.0,5.0,0,0,0,0,0.0,5,5
3,0,1,1,1,1,32,1024,1,1,5,1,1,1,2000.0,3,3,1,0,4.0,5.0,5.0,4.0,0,0,0,0,0.0,4,4
3,0,1,0,0,0,51,2601,1,1,5,1,1,1,50.0,2,9,1,0,2.0,2.0,2.0,2.0,0,0,0,1,0.25,2,2
3,0,1,0,0,0,53,2809,1,1,5,1,1,1,200.0,3,5,7,0,3.0,3.0,3.0,3.0,1,1,1,0,0.75,3,3
3,0,1,0,0,0,41,1681,2,0,5,1,1,1,161.0,3,8,4,0,5.0,4.0,4.0,3.0,1,1,1,1,1.0,5,3
3,0,1,0,0,0,47,2209,2,0,5,2,2,1,61.0,3,1,1,0,4.0,1.0,4.0,3.0,1,0,1,1,0.75,5,5
3,0,1,0,0,0,30,900,1,1,1,1,1,1,90.0,2,3,7,0,3.0,2.0,5.0,3.0,0,0,0,1,0.25,5,5
3,0,1,0,0,1,57,3249,2,0,5,3,1,2,10.0,2,1,1,0,2.0,1.0,1.0,1.0,1,1,1,1,1.0,3,3
3,0,1,0,0,0,34,1156,2,0,5,1,1,1,183.0,3,3,7,0,3.0,2.0,1.0,4.0,1,1,1,1,1.0,4,3
3,0,1,0,1,1,49,2401,1,1,4,2,2,1,250.0,3,2,1,0,3.0,2.0,2.0,2.0,0,0,1,1,0.5,4,3
3,0,1,0,0,0,42,1764,2,0,4,1,1,1,10.0,3,1,7,0,4.0,4.0,1.0,3.0,1,1,1,1,1.0,4,4
3,0,1,0,0,1,53,2809,2,0,4,1,1,2,15.0,2,3,1,0,3.0,3.0,4.0,4.0,0,1,1,0,0.5,5,2
3,0,1,0,0,1,45,2025,2,0,4,1,1,3,40.0,2,1,1,0,2.0,2.0,2.0,2.0,0,1,1,1,0.75,5,4
3,0,1,0,0,1,47,2209,2,0,5,1,1,2,158.0,2,3,1,0,5.0,3.0,5.0,2.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,74,5476,1,1,4,1,1,2,200.0,2,1,1,0,3.0,1.0,1.0,3.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,68,4624,1,1,3,1,1,3,35.0,2,1,7,0,1.0,1.0,1.0,2.0,0,1,1,0,0.5,4,4
3,0,1,1,0,0,54,2916,2,0,5,1,1,1,174.0,3,8,1,0,5.0,2.0,2.0,4.0,0,1,1,1,0.75,5,4
3,0,1,0,0,0,49,2401,2,0,4,1,1,2,210.0,3,1,1,0,4.0,3.0,3.0,4.0,1,1,1,1,1.0,4,3
3,0,1,0,0,0,39,1521,2,0,1,1,1,1,131.0,3,3,7,0,5.0,3.0,2.0,2.0,1,1,1,1,1.0,3,3
3,0,1,0,0,0,63,3969,2,0,5,1,1,1,52.0,3,1,7,0,4.0,1.0,1.0,4.0,1,1,1,1,1.0,4,4
3,0,1,0,0,0,65,4225,2,0,1,1,1,1,50.0,2,1,1,0,1.0,1.0,1.0,1.0,1,1,0,0,0.5,3,3
3,0,1,0,0,1,40,1600,2,0,5,1,1,4,22.0,2,1,1,0,1.0,1.0,1.0,3.0,1,1,1,1,1.0,5,3
3,0,1,0,0,1,24,576,1,1,4,2,2,4,1000.0,2,3,4,0,3.0,2.0,3.0,2.0,1,0,1,1,0.75,5,5
3,0,1,0,0,0,40,1600,1,1,1,1,1,1,200.0,3,1,1,0,4.0,2.0,1.0,5.0,1,1,1,1,1.0,5,5
3,0,1,0,0,0,24,576,2,0,4,1,1,1,686.0,3,8,7,0,4.0,3.0,1.0,3.0,0,0,1,1,0.5,5,4
3,0,1,0,0,0,34,1156,2,0,4,1,1,1,500.0,3,8,1,0,3.0,1.0,1.0,3.0,0,0,0,0,0.0,3,3
3,0,1,0,0,0,49,2401,2,0,4,2,2,1,150.0,3,1,1,0,2.0,1.0,1.0,1.0,1,0,1,1,0.75,5,5
3,0,1,0,0,0,73,5329,2,0,3,1,1,2,2.0,2,5,1,0,1.0,1.0,1.0,1.0,0,1,0,1,0.5,5,4
3,0,1,0,0,0,24,576,2,0,6,1,1,1,111.0,2,8,7,0,5.0,2.0,1.0,1.0,1,0,0,1,0.5,5,5
3,0,1,0,0,1,33,1089,1,1,5,1,1,1,15.0,2,1,7,0,4.0,1.0,1.0,1.0,1,1,0,1,0.75,4,4
3,0,1,0,0,0,19,361,2,0,1,1,2,1,100.0,2,3,4,0,3.0,3.0,3.0,3.0,1,1,0,0,0.5,3,3
3,0,1,0,0,1,68,4624,2,0,5,1,1,1,43.0,2,1,7,0,3.0,1.0,1.0,2.0,1,1,0,1,0.75,4,4
3,0,1,0,0,0,34,1156,2,0,4,1,1,1,113.0,3,3,7,0,5.0,3.0,5.0,5.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,70,4900,2,0,5,1,1,1,14.0,2,1,7,0,5.0,1.0,1.0,3.0,0,1,1,0,0.5,3,3
3,0,1,0,0,1,62,3844,2,0,1,1,1,1,450.0,3,5,1,0,5.0,2.0,5.0,5.0,1,1,0,1,0.75,5,5
3,0,1,0,0,1,46,2116,1,1,7,1,1,2,26.0,2,3,7,0,4.0,1.0,1.0,1.0,1,1,1,0,0.75,4,4
3,0,1,0,0,1,61,3721,2,0,4,1,1,1,30.0,2,1,1,0,3.0,2.0,3.0,3.0,0,1,1,1,0.75,4,3
3,0,1,0,0,0,56,3136,2,0,5,1,1,2,6.0,2,8,7,0,5.0,3.0,2.0,3.0,1,1,1,1,1.0,5,5
3,0,1,0,0,1,39,1521,1,1,3,1,1,2,250.0,3,1,1,0,4.0,1.0,1.0,2.0,0,1,1,1,0.75,5,1
3,0,1,0,0,0,53,2809,2,0,3,1,1,2,4.0,1,1,1,0,,,,,1,0,1,1,0.75,5,4
3,0,1,0,0,1,57,3249,2,0,2,1,1,1,120.0,3,1,1,0,4.0,2.0,3.0,3.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,49,2401,2,0,5,2,2,1,124.0,3,3,4,0,5.0,4.0,5.0,5.0,1,0,1,1,0.75,5,5
3,0,1,0,0,0,29,841,2,0,4,1,1,1,165.0,3,3,7,0,4.0,2.0,1.0,4.0,0,1,1,1,0.75,4,5
3,0,1,0,0,0,72,5184,1,1,4,1,1,2,10.0,1,1,1,0,,,,,0,1,1,0,0.5,5,5
3,0,1,0,0,1,41,1681,2,0,5,1,1,4,150.0,2,3,1,0,2.0,1.0,2.0,1.0,0,1,0,1,0.5,3,3
3,0,1,0,0,0,33,1089,2,0,1,2,2,1,6000.0,3,3,4,0,4.0,4.0,3.0,3.0,1,0,1,1,0.75,2,2
3,0,1,0,0,0,44,1936,2,0,3,1,1,1,500.0,3,1,7,0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,5,5
3,0,1,0,0,1,54,2916,2,0,7,1,1,2,50.0,1,1,1,0,,,,,1,1,1,1,1.0,2,2
3,0,1,0,0,0,35,1225,1,1,4,1,1,4,245.0,2,8,7,0,4.0,2.0,2.0,3.0,0,1,0,1,0.5,5,4
3,0,1,0,0,0,49,2401,1,1,5,2,1,2,70.0,3,3,4,0,5.0,3.0,4.0,4.0,0,0,0,0,0.0,4,5
3,0,1,0,0,0,55,3025,2,0,4,1,1,1,45.0,2,1,1,0,2.0,3.0,2.0,2.0,0,1,1,0,0.5,3,3
3,0,1,0,0,0,43,1849,2,0,5,1,1,1,250.0,3,8,1,0,4.0,2.0,3.0,4.0,1,1,1,1,1.0,5,4
3,0,1,0,1,1,27,729,2,0,3,1,1,1,221.0,3,3,7,0,4.0,3.0,3.0,4.0,1,1,0,1,0.75,5,4
3,0,1,0,0,0,71,5041,2,0,4,1,1,3,5.0,1,2,1,0,,,,,0,1,1,0,0.5,3,3
3,0,1,0,1,1,67,4489,1,1,3,2,1,2,350.0,2,3,7,0,4.0,1.0,1.0,3.0,0,1,0,0,0.25,4,3
3,0,1,1,1,1,44,1936,1,1,7,1,1,1,100.0,3,2,1,0,3.0,3.0,2.0,4.0,0,0,0,0,0.0,2,4
3,0,1,0,0,0,63,3969,2,0,5,1,1,1,23.0,3,1,1,0,5.0,5.0,4.0,5.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,58,3364,1,1,3,1,1,1,200.0,3,4,7,0,4.0,2.0,2.0,4.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,73,5329,2,0,3,1,1,2,10.0,2,2,1,0,2.0,2.0,2.0,2.0,0,0,1,1,0.5,3,3
3,0,1,0,0,1,23,529,1,1,4,3,3,3,30.0,2,3,8,0,4.0,1.0,1.0,1.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,29,841,2,0,1,1,1,1,175.0,3,1,7,0,3.0,2.0,4.0,5.0,0,0,0,1,0.25,5,5
3,0,1,0,0,1,25,625,2,0,5,1,1,1,171.0,2,3,7,0,5.0,2.0,2.0,4.0,1,0,1,1,0.75,5,4
3,0,1,0,0,1,46,2116,1,1,4,1,1,1,155.0,3,2,7,0,4.0,3.0,3.0,3.0,0,0,0,1,0.25,5,4
3,0,1,0,0,1,34,1156,2,0,5,1,1,1,150.0,3,1,1,0,3.0,2.0,3.0,3.0,1,1,1,0,0.75,3,3
3,0,1,0,0,0,52,2704,2,0,3,1,1,1,30.0,3,3,7,0,5.0,5.0,4.0,5.0,1,1,1,1,1.0,3,3
3,0,1,1,0,0,42,1764,2,0,3,1,1,1,20.0,2,1,1,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,5
3,0,1,0,0,0,66,4356,2,0,2,1,1,1,80.0,3,5,1,0,3.0,4.0,3.0,3.0,0,1,0,1,0.5,5,5
3,0,1,0,0,0,53,2809,2,0,6,1,2,1,40.0,4,3,8,0,2.0,1.0,1.0,1.0,0,0,1,1,0.5,4,3
3,0,1,0,0,1,21,441,1,1,4,1,1,1,157.0,3,1,7,0,4.0,4.0,4.0,4.0,1,0,1,1,0.75,5,5
3,0,1,0,0,0,29,841,2,0,6,1,1,1,300.0,3,6,7,0,2.0,3.0,3.0,3.0,0,0,0,0,0.0,4,3
3,0,1,0,0,0,27,729,2,0,5,2,1,1,110.0,3,2,7,0,3.0,3.0,1.0,2.0,0,0,1,1,0.5,5,5
3,0,1,0,0,1,61,3721,1,1,4,1,1,1,49.0,3,1,7,0,4.0,1.0,2.0,4.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,62,3844,2,0,5,1,1,2,33.0,2,1,1,0,1.0,1.0,1.0,1.0,1,1,1,0,0.75,4,2
3,0,1,0,0,0,36,1296,2,0,3,2,2,1,590.0,2,3,4,0,3.0,5.0,5.0,5.0,0,0,1,1,0.5,5,5
3,0,1,0,0,0,53,2809,1,1,4,1,2,2,15.0,2,1,7,0,4.0,2.0,3.0,4.0,0,0,0,0,0.0,5,5
3,0,1,0,0,0,35,1225,2,0,3,1,1,1,215.0,3,8,1,0,3.0,4.0,1.0,5.0,0,1,1,1,0.75,5,4
3,0,1,0,0,1,19,361,2,0,7,1,1,1,272.0,2,2,1,0,5.0,1.0,1.0,2.0,0,0,0,1,0.25,5,4
3,0,1,1,0,1,49,2401,1,1,1,2,1,3,2.0,1,1,7,0,,,,,1,1,1,1,1.0,2,2
3,0,1,1,0,0,52,2704,1,1,4,2,2,1,10.0,1,3,7,0,,,,,0,0,1,0,0.25,5,3
3,0,1,0,0,1,35,1225,1,1,4,2,1,1,500.0,3,3,1,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,3
3,0,1,0,0,0,60,3600,2,0,5,1,1,1,5.0,3,1,6,0,3.0,2.0,5.0,4.0,0,1,0,1,0.5,5,5
3,0,1,0,0,0,62,3844,1,1,3,1,1,3,10.0,1,1,7,0,,,,,0,1,1,0,0.5,4,4
3,0,1,0,0,1,69,4761,2,0,4,1,1,2,30.0,3,1,1,0,4.0,3.0,3.0,4.0,0,1,1,1,0.75,4,4
3,0,1,0,0,0,69,4761,2,0,3,1,1,1,15.0,2,1,1,0,1.0,1.0,1.0,1.0,0,0,1,1,0.5,5,4
3,0,1,0,0,0,80,6400,2,0,4,2,1,2,22.0,2,1,1,0,4.0,2.0,3.0,3.0,0,0,0,0,0.0,5,5
3,0,1,0,0,0,58,3364,2,0,3,1,1,1,60.0,2,4,1,0,1.0,1.0,1.0,1.0,0,1,1,0,0.5,5,5
3,0,1,0,0,0,63,3969,2,0,1,1,1,2,50.0,2,5,8,0,3.0,1.0,3.0,3.0,1,1,0,1,0.75,3,3
3,0,1,0,0,0,22,484,2,0,3,1,1,3,40.0,2,9,8,0,3.0,1.0,1.0,1.0,0,0,1,1,0.5,5,3
3,0,1,0,0,0,44,1936,1,1,5,1,1,2,1768.0,3,8,7,0,3.0,1.0,1.0,3.0,0,0,1,0,0.25,5,3
3,0,1,0,0,0,30,900,1,1,9,1,1,2,4789.0,2,4,7,0,4.0,2.0,4.0,3.0,0,0,0,0,0.0,4,4
3,0,1,0,0,0,47,2209,2,0,7,1,1,2,50.0,2,1,1,0,1.0,1.0,1.0,1.0,0,1,1,1,0.75,5,5
3,0,1,1,1,1,35,1225,2,0,9,1,1,1,100.0,2,1,4,0,4.0,3.0,3.0,4.0,0,0,0,0,0.0,3,2
3,0,1,1,1,1,28,784,2,0,4,1,1,1,121.0,3,3,2,1,3.0,5.0,5.0,5.0,1,1,1,0,0.75,5,4
3,0,1,0,0,1,35,1225,2,0,5,1,1,1,64.0,3,1,1,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,3,3
3,0,1,0,0,0,44,1936,2,0,3,1,1,3,0.0,1,1,7,0,,,,,0,1,1,1,0.75,5,4
3,0,1,0,0,0,62,3844,2,0,7,1,1,5,0.0,1,1,7,0,,,,,1,1,1,1,1.0,5,5
3,0,1,0,0,1,44,1936,2,0,6,2,2,1,23.0,2,1,1,0,2.0,2.0,2.0,2.0,0,0,0,1,0.25,5,5
3,0,1,0,0,1,46,2116,2,0,6,1,1,1,200.0,3,1,1,0,3.0,3.0,3.0,3.0,1,1,0,1,0.75,1,1
3,0,1,0,0,0,43,1849,2,0,5,1,1,3,2.0,2,1,7,0,4.0,2.0,2.0,4.0,1,1,1,1,1.0,4,4
3,0,1,0,0,0,66,4356,2,0,3,1,1,1,200.0,3,3,8,0,4.0,1.0,1.0,2.0,0,1,1,1,0.75,3,4
3,0,1,0,0,1,65,4225,2,0,3,1,1,3,812.0,2,8,1,0,4.0,1.0,1.0,3.0,0,1,0,1,0.5,5,4
3,0,1,0,0,0,55,3025,2,0,4,1,1,3,8.0,2,8,7,0,1.0,1.0,1.0,3.0,1,1,1,1,1.0,4,3
3,0,1,0,0,0,70,4900,2,0,2,1,1,1,22.0,3,1,1,0,4.0,3.0,3.0,5.0,0,1,0,0,0.25,5,4
3,0,1,0,0,1,73,5329,2,0,1,1,1,2,2.0,1,1,7,0,,,,,0,1,1,0,0.5,4,4
3,0,1,0,0,0,27,729,2,0,4,1,1,3,26.0,2,1,5,0,2.0,2.0,2.0,1.0,0,0,0,0,0.0,3,3
3,0,1,0,0,0,47,2209,2,0,1,2,2,1,150.0,2,8,1,0,1.0,1.0,1.0,1.0,0,0,1,1,0.5,5,4
3,0,1,0,0,0,36,1296,1,1,7,1,1,1,100.0,3,1,6,0,5.0,1.0,1.0,1.0,1,1,1,0,0.75,4,4
3,0,1,0,0,0,33,1089,1,1,5,1,1,1,2500.0,3,3,8,0,4.0,3.0,3.0,3.0,0,0,0,0,0.0,5,5
3,0,1,0,0,0,53,2809,1,1,4,1,1,2,50.0,2,2,3,0,3.0,1.0,1.0,4.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,67,4489,2,0,4,2,2,1,4.0,1,1,1,0,,,,,1,1,1,1,1.0,5,3
3,0,1,0,0,0,32,1024,2,0,3,1,1,1,100.0,3,1,7,0,5.0,3.0,1.0,5.0,0,0,0,0,0.0,5,5
3,0,1,0,0,0,34,1156,2,0,6,1,1,1,40.0,3,8,6,0,4.0,3.0,1.0,3.0,1,1,1,1,1.0,5,4
3,0,1,0,0,0,52,2704,2,0,5,1,1,3,30.0,2,1,7,0,5.0,1.0,1.0,1.0,0,1,1,0,0.5,5,4
3,0,1,0,0,0,66,4356,2,0,3,1,1,2,30.0,2,1,7,0,3.0,2.0,3.0,3.0,1,1,1,0,0.75,5,4
3,0,1,0,0,0,49,2401,2,0,4,2,1,1,300.0,3,1,4,0,4.0,4.0,5.0,4.0,0,1,1,1,0.75,5,4
3,0,1,0,0,0,57,3249,2,0,3,2,1,3,4.0,2,2,7,0,1.0,1.0,1.0,1.0,0,0,0,1,0.25,3,3
3,0,1,0,0,0,47,2209,2,0,4,1,1,1,8.0,1,1,7,0,,,,,0,0,0,0,0.0,5,5
3,0,1,0,0,0,55,3025,2,0,5,2,1,2,30.0,3,2,2,1,4.0,1.0,1.0,1.0,1,0,0,1,0.5,4,4
3,0,1,0,0,0,61,3721,2,0,4,1,1,1,20.0,1,5,1,0,,,,,0,1,0,0,0.25,3,4
3,0,1,0,0,0,27,729,2,0,3,1,1,1,40.0,3,1,7,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,5
3,0,1,0,0,1,37,1369,2,0,5,1,1,2,139.0,2,8,7,0,3.0,1.0,4.0,3.0,0,0,1,0,0.25,4,4
3,0,1,0,0,0,37,1369,2,0,6,1,1,1,30.0,2,3,7,0,2.0,3.0,5.0,4.0,1,1,0,0,0.5,5,5
3,0,1,0,1,1,76,5776,1,1,2,1,1,1,0.0,1,3,7,0,,,,,1,1,1,1,1.0,4,4
3,0,1,0,0,0,72,5184,2,0,2,1,1,1,15.0,2,5,1,0,4.0,3.0,3.0,4.0,1,1,1,0,0.75,4,4
3,0,1,1,0,0,57,3249,2,0,7,2,1,1,30.0,2,3,1,0,3.0,1.0,3.0,4.0,1,1,1,0,0.75,5,5
3,0,1,0,1,1,18,324,2,0,7,1,1,1,125.0,2,3,7,0,3.0,2.0,3.0,1.0,1,0,1,1,0.75,4,3
3,0,1,0,1,1,31,961,1,1,9,1,1,1,1000.0,3,3,4,0,5.0,5.0,3.0,4.0,0,0,0,0,0.0,3,4
3,0,1,1,0,0,34,1156,2,0,3,1,2,1,200.0,3,1,7,0,3.0,3.0,3.0,3.0,0,1,0,0,0.25,5,5
3,0,1,0,0,0,45,2025,2,0,1,1,1,3,20.0,3,1,7,0,3.0,1.0,1.0,3.0,1,1,1,0,0.75,4,4
3,0,1,0,0,0,43,1849,1,1,4,2,2,1,120.0,2,1,1,0,4.0,1.0,3.0,3.0,0,0,1,1,0.5,5,5
3,0,1,0,0,0,53,2809,2,0,3,2,2,2,100.0,3,1,1,0,4.0,3.0,3.0,4.0,1,1,1,0,0.75,4,3
3,0,1,0,0,0,47,2209,2,0,3,2,2,1,250.0,1,1,1,0,,,,,0,0,0,0,0.0,3,3
3,0,1,0,0,0,26,676,2,0,5,1,1,1,105.0,3,1,7,0,3.0,3.0,3.0,4.0,1,0,1,0,0.5,3,3
3,0,1,0,0,0,67,4489,2,0,1,1,1,3,5.0,1,8,8,0,,,,,1,1,1,1,1.0,1,1
3,0,1,0,0,0,59,3481,2,0,3,1,1,3,50.0,2,8,1,0,4.0,1.0,1.0,2.0,1,1,1,1,1.0,5,5
3,0,1,0,0,0,37,1369,1,1,1,1,1,1,15.0,2,8,7,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,3,3
3,0,1,0,0,0,49,2401,2,0,3,1,1,1,1100.0,2,1,1,0,4.0,4.0,4.0,3.0,1,1,1,1,1.0,4,4
3,0,1,0,0,0,46,2116,2,0,3,2,2,1,70.0,3,6,5,0,5.0,5.0,5.0,5.0,0,0,0,1,0.25,5,5
3,0,1,0,0,1,21,441,2,0,6,1,1,1,30.0,3,3,7,0,3.0,1.0,2.0,3.0,1,0,1,1,0.75,4,4
3,0,1,0,0,0,67,4489,2,0,6,1,1,1,12.0,2,1,2,1,4.0,4.0,3.0,4.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,69,4761,2,0,2,1,1,2,3.0,2,1,1,0,1.0,1.0,1.0,1.0,0,0,0,0,0.0,4,4
3,0,1,0,0,0,34,1156,2,0,1,2,2,2,1300.0,2,3,4,0,4.0,5.0,5.0,4.0,0,0,0,0,0.0,5,4
3,0,1,0,0,0,72,5184,2,0,4,1,1,1,41.0,3,8,1,0,4.0,4.0,4.0,4.0,0,1,1,0,0.5,5,5
3,0,1,0,0,0,48,2304,1,1,4,1,1,1,8.0,3,3,7,0,5.0,4.0,5.0,4.0,0,0,0,0,0.0,5,5
3,0,1,0,0,1,43,1849,1,1,5,1,1,1,37.0,3,1,7,0,5.0,5.0,5.0,5.0,0,1,0,0,0.25,5,5
3,0,1,0,0,1,44,1936,2,0,5,1,1,1,350.0,3,1,7,0,3.0,2.0,3.0,3.0,1,0,1,0,0.5,5,5
3,0,1,0,0,0,56,3136,2,0,4,1,1,1,26.0,3,1,7,0,5.0,4.0,1.0,1.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,28,784,2,0,2,1,1,1,48.0,3,1,1,0,3.0,1.0,4.0,2.0,1,1,0,1,0.75,3,3
3,0,1,0,0,0,48,2304,2,0,4,2,2,2,10.0,3,1,7,0,5.0,1.0,1.0,1.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,64,4096,2,0,4,1,1,1,30.0,2,3,8,0,3.0,1.0,1.0,3.0,0,1,1,1,0.75,5,5
3,0,1,0,0,0,70,4900,2,0,2,1,1,3,30.0,2,5,1,0,3.0,1.0,1.0,2.0,0,1,0,1,0.5,4,4
3,0,1,0,0,0,61,3721,2,0,3,1,1,1,20.0,2,1,1,0,3.0,2.0,1.0,1.0,0,1,1,1,0.75,3,2
3,0,1,0,0,1,28,784,2,0,7,1,1,1,270.0,3,3,7,0,5.0,4.0,5.0,5.0,0,1,1,1,0.75,5,5
3,0,1,0,0,1,30,900,2,0,6,1,1,1,260.0,2,1,7,0,2.0,2.0,5.0,1.0,0,1,0,0,0.25,4,3
3,0,1,0,0,0,46,2116,2,0,1,1,1,2,80.0,2,1,7,0,3.0,1.0,2.0,3.0,0,1,1,1,0.75,5,4
3,0,1,0,0,0,53,2809,2,0,4,1,2,1,30.0,2,8,6,0,3.0,2.0,1.0,3.0,1,1,1,0,0.75,4,4
3,0,1,0,0,0,53,2809,2,0,5,1,1,1,58.0,2,1,1,0,4.0,2.0,2.0,3.0,0,1,1,1,0.75,5,5
3,0,1,0,0,1,19,361,1,1,1,1,1,1,118.0,1,3,4,0,,,,,0,0,0,0,0.0,4,5
3,0,1,0,0,0,47,2209,2,0,5,2,1,1,120.0,2,1,7,0,5.0,1.0,1.0,2.0,1,1,1,1,1.0,5,5
3,0,1,0,0,0,52,2704,2,0,1,2,1,1,20.0,2,3,4,0,2.0,3.0,2.0,3.0,0,0,0,0,0.0,2,3
3,0,1,0,0,0,18,324,2,0,6,1,1,1,400.0,3,3,1,0,5.0,3.0,2.0,2.0,1,0,1,1,0.75,5,1
3,0,1,0,0,0,48,2304,2,0,5,1,1,2,100.0,3,1,7,0,4.0,4.0,5.0,5.0,1,1,1,1,1.0,4,4
3,0,1,1,1,1,20,400,2,0,5,1,1,1,200.0,2,3,7,0,2.0,1.0,2.0,3.0,0,0,0,1,0.25,3,2
3,0,1,0,0,0,56,3136,2,0,3,1,1,2,10.0,2,1,1,0,1.0,1.0,1.0,1.0,0,1,1,0,0.5,5,5
3,0,1,0,0,0,51,2601,2,0,4,1,1,1,475.0,3,8,1,0,5.0,1.0,1.0,1.0,0,0,0,1,0.25,5,5
3,0,1,0,0,0,51,2601,2,0,5,1,1,1,15.0,2,1,7,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,4,4
3,0,1,0,0,0,50,2500,2,0,5,1,1,1,20.0,2,1,1,0,3.0,2.0,2.0,2.0,0,1,1,1,0.75,2,2
3,0,1,0,0,0,57,3249,2,0,5,1,1,1,15.0,2,8,1,0,4.0,1.0,1.0,2.0,1,1,1,0,0.75,5,3
3,0,1,0,0,1,41,1681,2,0,1,1,1,1,879.0,3,3,1,0,5.0,4.0,5.0,5.0,0,1,0,0,0.25,5,5
3,0,1,1,0,0,18,324,2,0,3,2,1,4,300.0,1,3,7,0,,,,,0,1,1,1,0.75,5,5
3,0,1,0,0,0,53,2809,2,0,5,1,1,1,50.0,3,1,1,0,3.0,1.0,1.0,1.0,1,0,1,1,0.75,3,3
3,0,1,0,0,0,58,3364,2,0,3,1,1,2,35.0,2,4,1,0,4.0,1.0,2.0,3.0,1,1,1,1,1.0,5,3
3,0,1,0,0,0,65,4225,2,0,3,1,1,2,50.0,2,1,4,0,5.0,1.0,1.0,5.0,0,1,1,1,0.75,5,5
3,0,1,0,0,1,46,2116,2,0,5,1,1,2,45.0,2,1,1,0,3.0,1.0,2.0,3.0,0,1,1,0,0.5,3,3
3,0,1,0,0,0,55,3025,2,0,7,1,1,1,30.0,3,3,5,0,2.0,3.0,3.0,3.0,0,0,0,0,0.0,5,3
3,0,1,0,0,0,34,1156,1,1,9,1,1,1,25.0,2,2,8,0,3.0,3.0,3.0,3.0,0,1,0,0,0.25,5,4
